season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2026,7,224,PIT,00-0041401,SpeaRo01,robert-spears-jennings-1,Robert Spears-Jennings,False,S,DB,D,Oklahoma,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,7,225,TEN,00-0040901,KanaJa00,jaren-kanak-1,Jaren Kanak,False,TE,TE,O,Oklahoma,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,226,CIN,00-0041118,RobiLa04,landon-robinson-1,Landon Robinson,False,NT,DL,D,Navy,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,227,CAR,00-0041119,KuwaJa00,jackson-kuwatch-1,Jackson Kuwatch,False,LB,LB,D,Miami (OH),23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,7,228,NYJ,00-0041120,PaynVJ00,vj-payne-1,VJ Payne,False,S,DB,D,Kansas St.,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,229,LVR,00-0040902,ClevBr00,brandon-cleveland-1,Brandon Cleveland,False,DT,DL,D,North Carolina St.,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,230,PIT,00-0041490,HeidEl00,eli-heidenreich-1,Eli Heidenreich,False,FB,RB,O,Navy,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,7,231,ATL,00-0041121,OniaEt00,ethan-onianwa-1,Ethan Onianwa,False,G,OL,O,Ohio St.,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,232,LAR,00-0041534,KeenTi00,tim-keenan-iii-1,Tim Keenan III,False,DT,DL,D,Alabama,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,233,JAX,00-0041122,DurfZa00,zach-durfee-1,Zach Durfee,False,DE,DL,D,Washington,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,234,NWE,00-0041123,MortBe00,behren-morton-1,Behren Morton,False,QB,QB,O,Texas Tech,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,235,MIN,00-0041124,GerhGa01,gavin-gerhardt-1,Gavin Gerhardt,False,OL,OL,O,Cincinnati,,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,236,SEA,00-0040903,FullAn00,andre-fuller-1,Andre Fuller,False,CB,DB,D,Toledo,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,237,IND,00-0041125,McGoSe01,seth-mcgowan-1,Seth McGowan,False,RB,RB,O,Kentucky,24.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
2026,7,238,MIA,00-0041531,LlewMa00,max-llewellyn-1,Max Llewellyn,False,DE,DL,D,Iowa,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,239,BUF,00-0041126,DomaTo00,tommy-doman-1,Tommy Doman,False,P,P,S,Florida,24.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,7,240,JAX,00-0041127,HughPa00,parker-hughes-1,Parker Hughes,False,LB,LB,D,Middle Tenn. St.,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,241,BUF,00-0041128,ReedAr01,armaj-adams-reed-1,Ar'maj Reed-Adams,False,G,OL,O,Texas A&M,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,242,SEA,00-0040904,EastDe00,deven-eastern-1,Deven Eastern,False,DT,DL,D,Minnesota,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,243,HOU,00-0041449,FishAi00,aiden-fisher-1,Aiden Fisher,False,LB,LB,D,Indiana,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,244,PHI,00-0040905,WisnCo00,cole-wisniewski-1,Cole Wisniewski,False,S,DB,D,Texas Tech,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,245,NWE,,MillJa03,jamarion-miller-1,Jam Miller,False,RB,RB,O,Alabama,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,246,DEN,00-0041130,ScotMi00,miles-scott-1,Miles Scott,False,S,DB,D,Illinois,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,247,NWE,00-0041402,HutcQu00,quintayvious-hutchins-1,Quintayvious Hutchins,False,DE,DL,D,Boston Col.,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,7,248,CLE,00-0041131,RyanCa00,carsen-ryan-1,Carsen Ryan,False,TE,TE,O,BYU,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,7,249,KAN,00-0040906,NussGa00,garrett-nussmeier-1,Garrett Nussmeier,False,QB,QB,O,LSU,,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,250,BAL,00-0040907,BennRa00,rayshaun-benny-1,Rayshaun Benny,False,DT,DL,D,Michigan,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,251,PHI,00-0041580,BernUa00,,Uar Bernard,False,DT,DL,D,,,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,252,PHI,00-0040908,JameKe01,keyshawn-james-newby-1,Keyshawn James-Newby,False,DE,DL,D,New Mexico,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,253,BAL,,BeerEv00,evan-beerntsen-1,Evan Beerntsen,False,OL,OL,O,Northwestern,25.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,254,IND,00-0041132,BurkDe02,deion-burks-1,Deion Burks,False,WR,WR,O,Oklahoma,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,7,255,SEA,00-0040910,DansMi00,michael-dansby-1,Michael Dansby,False,DB,DB,D,Arizona,25.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,256,DEN,00-0041133,BentDa00,dallen-bentley-1,Dallen Bentley,False,TE,TE,O,Utah,25.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,7,257,DEN,00-0041134,MurdRe00,khalil-murdock-1,Red Murdock,False,LB,LB,D,Buffalo,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
